"702","2775","0.0.10.2","2017-04-01 20:24:14","0","0000-00-00","2729","2016-12-09 19:50:29"
"703","2776","0.0.7","2016-07-13 20:26:00","0","0000-00-00","0","0000-00-00 00:00:00"
"704","978","0.0.7","2016-10-09 19:27:06","0","0000-00-00","1797","2016-08-07 20:11:26"
"705","2777","0.0.7","2016-07-13 20:59:13","0","0000-00-00","0","0000-00-00 00:00:00"
"706","2562","0.0.7","2016-07-13 21:05:03","130","2016-07-13","0","0000-00-00 00:00:00"
"707","2780","0.0.7","2016-07-17 21:49:31","0","0000-00-00","0","0000-00-00 00:00:00"
"708","2783","0.0.10.2","2017-02-16 12:37:24","0","0000-00-00","0","0000-00-00 00:00:00"
"709","1721","0.0.7","2016-07-14 11:38:20","0","0000-00-00","0","0000-00-00 00:00:00"
"710","2784","0.0.8","2016-07-14 11:45:41",NULL,NULL,NULL,NULL
"711","2785","0.0.9","2016-07-23 16:38:35","0","0000-00-00","0","0000-00-00 00:00:00"
"726","2799","0.0.7","2017-01-08 22:26:57","0","0000-00-00","0","0000-00-00 00:00:00"
"712","583","0.0.10.2","2017-03-17 10:47:32","0","0000-00-00","2015","2016-09-04 18:38:44"
"713","2786","0.0.8","2016-07-20 11:26:21","217","2016-07-20","1672","2016-07-20 11:23:33"
"714","2787","0.0.7","2016-07-29 17:07:20","0","0000-00-00","0","0000-00-00 00:00:00"
"715","1367","0.0.7","2016-07-14 13:29:24",NULL,NULL,NULL,NULL
"716","2515","0.0.10.2","2017-05-24 11:11:22","0","0000-00-00","0","0000-00-00 00:00:00"
"717","2788","0.0.7","2016-07-26 15:26:37","0","0000-00-00","0","0000-00-00 00:00:00"
"718","2778","0.0.7","2016-07-15 21:20:53","0","0000-00-00","0","0000-00-00 00:00:00"
"720","2790","0.0.7","2016-07-14 20:08:07",NULL,NULL,NULL,NULL
"722","2795","0.0.7","2016-07-30 14:59:57","0","0000-00-00","0","0000-00-00 00:00:00"
"723","2796","0.0.7","2016-07-14 22:52:59",NULL,NULL,NULL,NULL
"724","2797","0.0.9","2016-10-15 22:00:36","0","0000-00-00","0","0000-00-00 00:00:00"
"725","2798","0.0.7","2016-07-15 13:18:13","0","0000-00-00","0","0000-00-00 00:00:00"
"732","2803","0.0.9","2016-10-10 16:37:55","0","0000-00-00","0","0000-00-00 00:00:00"
"727","1483","0.0.10.2","2017-02-03 09:31:28","0","0000-00-00","0","0000-00-00 00:00:00"
"728","2800","0.0.10.2","2017-05-05 22:39:50","0","0000-00-00","5634","2017-05-02 22:41:24"
"729","1427","0.0.7","2016-07-16 19:49:22","0","0000-00-00","0","0000-00-00 00:00:00"
"755","2834","0.0.7","2016-07-17 20:29:05",NULL,NULL,NULL,NULL
"744","2821","0.0.7","2016-07-16 20:23:12","0","0000-00-00","0","0000-00-00 00:00:00"
"730","2801","0.0.7","2016-07-19 14:58:36","0","0000-00-00","0","0000-00-00 00:00:00"
"731","2802","0.0.7","2016-08-26 11:02:43","191","2016-08-26","1643","2016-07-15 18:11:35"
"733","2804","0.0.10.2","2017-05-21 19:29:50","0","0000-00-00","1679","2016-07-21 19:41:34"
"734","2806","0.0.9","2016-12-10 10:27:55","0","0000-00-00","0","0000-00-00 00:00:00"
"735","2807","0.0.7","2016-07-15 23:57:33","0","0000-00-00","0","0000-00-00 00:00:00"
"736","2808","0.0.7","2016-07-17 00:46:55","179","2016-07-16","0","0000-00-00 00:00:00"
"737","2811","0.0.7","2016-07-16 13:24:25","0","0000-00-00","0","0000-00-00 00:00:00"
"738","2812","0.0.7","2016-07-16 12:03:43",NULL,NULL,NULL,NULL
"739","2813","0.0.7","2016-07-23 01:49:50","0","0000-00-00","0","0000-00-00 00:00:00"
"740","2814","0.0.7","2016-07-24 18:36:24","0","0000-00-00","0","0000-00-00 00:00:00"
"741","2816","0.0.7","2016-08-21 16:25:08","0","0000-00-00","0","0000-00-00 00:00:00"
"742","2818","0.0.7","2016-07-16 17:04:24",NULL,NULL,NULL,NULL
"743","2819","0.0.7","2016-09-30 14:21:42","0","0000-00-00","0","0000-00-00 00:00:00"
"745","2822","0.0.10.2","2017-03-26 22:02:27","0","0000-00-00","0","0000-00-00 00:00:00"
"746","2823","0.0.10.2","2017-04-23 12:56:51","0","0000-00-00","0","0000-00-00 00:00:00"
"747","2781","0.0.9","2016-09-22 08:51:29","0","0000-00-00","0","0000-00-00 00:00:00"
"748","2825","0.0.7","2016-07-17 01:22:18","0","0000-00-00","0","0000-00-00 00:00:00"
"749","2826","0.0.7","2016-07-17 05:02:55",NULL,NULL,NULL,NULL
"750","2805","0.0.10","2017-02-09 17:55:40","0","0000-00-00","3382","2017-02-09 17:55:19"
"751","2827","0.0.10.2","2017-05-06 21:35:45","0","0000-00-00","5767","2017-05-06 21:01:28"
"752","2828","0.0.10.2","2017-02-04 01:00:31","0","0000-00-00","0","0000-00-00 00:00:00"
"753","2829","0.0.7","2016-08-05 16:25:03","0","0000-00-00","0","0000-00-00 00:00:00"
"754","2831","0.0.7","2016-08-19 15:03:24","140","2016-08-19","0","0000-00-00 00:00:00"
"756","2840","0.0.7","2016-07-18 02:43:38",NULL,NULL,NULL,NULL
"757","2842","0.0.7","2016-07-18 12:35:16","0","0000-00-00","0","0000-00-00 00:00:00"
"758","2843","0.0.7","2016-07-22 13:57:38","0","0000-00-00","0","0000-00-00 00:00:00"
"759","2833","0.0.7","2016-08-23 11:11:38","0","0000-00-00","0","0000-00-00 00:00:00"
"760","2844","0.0.7","2016-08-14 18:54:16","0","0000-00-00","0","0000-00-00 00:00:00"
"761","2845","0.0.7","2016-07-18 17:35:30","0","0000-00-00","0","0000-00-00 00:00:00"
"762","2846","0.0.7","2016-07-18 18:42:02","0","0000-00-00","1660","2016-07-18 18:19:20"
"1312","3599","0.0.9","2016-09-21 18:13:20","0","0000-00-00","0","0000-00-00 00:00:00"
"763","2847","0.0.7","2016-07-18 19:57:10","0","0000-00-00","0","0000-00-00 00:00:00"
"764","2850","0.0.7","2016-10-02 18:35:34","0","0000-00-00","0","0000-00-00 00:00:00"
"765","2851","0.0.9","2016-09-12 10:31:51","0","0000-00-00","0","0000-00-00 00:00:00"
"766","2853","0.0.10.2","2017-05-05 20:03:34","0","0000-00-00","4200","2017-03-21 22:18:03"
"767","2855","0.0.7","2016-07-24 11:11:05","0","0000-00-00","0","0000-00-00 00:00:00"
"768","2856","0.0.7","2016-07-19 13:13:38","0","0000-00-00","0","0000-00-00 00:00:00"
"769","2857","0.0.7","2016-07-19 13:13:15","0","0000-00-00","0","0000-00-00 00:00:00"
"770","2835","0.0.7","2016-11-12 18:07:20","0","0000-00-00","1659","2016-07-17 21:40:12"
"1352","3645","0.0.9","2016-09-13 23:46:36","0","0000-00-00","0","0000-00-00 00:00:00"
"771","2858","0.0.7","2016-08-28 20:13:50","0","0000-00-00","0","0000-00-00 00:00:00"
"1236","3485","0.0.9","2016-12-29 17:52:36","0","0000-00-00","0","0000-00-00 00:00:00"
"772","2859","0.0.7","2016-07-19 15:21:09","0","0000-00-00","0","0000-00-00 00:00:00"
"773","2860","0.0.7","2016-07-25 23:32:03","0","0000-00-00","1708","2016-07-25 20:52:59"
"775","2863","0.0.7","2016-07-22 11:19:25","0","0000-00-00","0","0000-00-00 00:00:00"
"774","2861","0.0.10","2017-01-15 21:16:22","0","0000-00-00","3108","2017-01-15 21:15:29"
"776","1279","0.0.9","2016-10-15 20:07:30","0","0000-00-00","0","0000-00-00 00:00:00"
"777","2862","0.0.7","2016-07-21 00:05:57","0","0000-00-00","0","0000-00-00 00:00:00"
"778","2864","0.0.9","2017-05-04 10:19:21","0","0000-00-00","0","0000-00-00 00:00:00"
"779","2865","0.0.7","2016-07-20 13:09:34","0","0000-00-00","0","0000-00-00 00:00:00"
"780","2866","0.0.7","2016-08-06 12:38:08","0","0000-00-00","0","0000-00-00 00:00:00"
"781","2867","0.0.9","2016-08-23 11:39:33","260","2017-02-07","1921","2016-08-23 11:42:25"
"782","2868","0.0.7","2016-07-20 11:48:59",NULL,NULL,NULL,NULL
"786","2876","0.0.10.2","2017-05-17 21:57:06","0","0000-00-00","6023","2017-05-14 17:23:36"
"783","2832","0.0.9","2016-10-14 20:16:35","0","0000-00-00","0","0000-00-00 00:00:00"
"785","2874","0.0.7","2016-07-20 14:27:48",NULL,NULL,NULL,NULL
"784","2872","0.0.10.2","2017-02-14 21:53:43","0","0000-00-00","3533","2017-02-14 21:53:23"
"787","894","0.0.9","2016-12-04 23:16:53","0","0000-00-00","2036","2016-09-06 20:36:38"
"788","2878","0.0.7","2016-07-20 19:42:15","0","0000-00-00","0","0000-00-00 00:00:00"
"789","2879","0.0.7","2016-07-20 20:04:09","0","0000-00-00","0","0000-00-00 00:00:00"
"790","2880","0.0.7","2016-08-16 19:05:36","0","0000-00-00","0","0000-00-00 00:00:00"
"791","2883","0.0.7","2016-07-20 22:10:23","0","0000-00-00","0","0000-00-00 00:00:00"
"857","2967","0.0.7","2016-07-28 21:07:48","0","0000-00-00","0","0000-00-00 00:00:00"
"792","2884","0.0.7","2016-07-21 00:22:59",NULL,NULL,NULL,NULL
"793","2887","0.0.10.2","2017-05-15 01:11:31","0","0000-00-00","0","0000-00-00 00:00:00"
"794","2888","0.0.7","2016-07-21 01:46:40",NULL,NULL,NULL,NULL
"795","2889","0.0.7","2016-07-21 02:11:17",NULL,NULL,NULL,NULL
"796","2837","0.0.7","2016-07-26 09:55:42","0","0000-00-00","0","0000-00-00 00:00:00"
"797","2890","0.0.7","2016-07-21 09:30:06","0","0000-00-00","0","0000-00-00 00:00:00"
"798","2891","0.0.7","2016-07-21 12:40:35",NULL,NULL,NULL,NULL
"799","2892","0.0.10","2017-05-21 17:51:03","0","0000-00-00","0","0000-00-00 00:00:00"
"800","2817","0.0.7","2016-07-21 13:53:52","0","0000-00-00","0","0000-00-00 00:00:00"
"801","2895","0.0.7","2016-07-21 20:37:22","0","0000-00-00","0","0000-00-00 00:00:00"
"802","2896","0.0.7","2016-07-25 20:36:36","0","0000-00-00","0","0000-00-00 00:00:00"
"803","2897","0.0.7","2016-07-22 08:10:42","0","0000-00-00","0","0000-00-00 00:00:00"
"804","2899","0.0.7","2016-07-22 09:32:13","0","0000-00-00","0","0000-00-00 00:00:00"
"805","2902","0.0.9","2016-10-16 18:54:53","112","2016-10-16","0","0000-00-00 00:00:00"
"806","2904","0.0.7","2016-07-22 19:01:37","0","0000-00-00","0","0000-00-00 00:00:00"
"807","2905","0.0.9","2016-12-15 17:43:57","0","0000-00-00","1692","2016-07-22 18:18:08"
"808","2906","0.0.7","2016-07-22 17:14:24",NULL,NULL,NULL,NULL
"809","2900","0.0.7","2016-07-22 17:19:11","0","0000-00-00","0","0000-00-00 00:00:00"
"810","2907","0.0.7","2016-07-31 20:18:56","0","0000-00-00","0","0000-00-00 00:00:00"
"826","2931","0.0.7","2016-07-24 12:02:04","161","2016-07-24",NULL,NULL
"811","2912","0.0.7","2016-07-25 06:03:36","0","0000-00-00","0","0000-00-00 00:00:00"
"812","2913","0.0.9","2016-09-28 15:25:40","0","0000-00-00","0","0000-00-00 00:00:00"
"813","2782","0.0.9","2017-02-01 14:44:42","0","0000-00-00","1706","2016-07-24 21:06:45"
"814","2914","0.0.10.2","2017-05-21 22:51:49","0","0000-00-00","5912","2017-05-11 12:13:35"
"815","2915","0.0.7","2016-07-23 16:18:22","0","0000-00-00","0","0000-00-00 00:00:00"
"816","2917","0.0.10.2","2017-04-23 19:47:41","0","0000-00-00","3196","2017-01-26 14:10:45"
"817","2919","0.0.7","2016-07-23 20:29:11",NULL,NULL,NULL,NULL
"818","2920","0.0.10.2","2017-04-02 21:15:53","0","0000-00-00","3154","2017-01-21 20:29:00"
"819","2921","0.0.7","2016-07-23 21:58:17","0","0000-00-00","0","0000-00-00 00:00:00"
"820","2922","0.0.7","2016-08-27 19:33:48","0","0000-00-00","0","0000-00-00 00:00:00"
"821","2923","0.0.10.2","2017-05-26 19:40:51","0","0000-00-00","5845","2017-05-08 21:59:49"
"822","2924","0.0.7","2016-07-30 19:10:05","0","0000-00-00","0","0000-00-00 00:00:00"
"823","2836","0.0.9","2016-12-02 22:09:02","0","0000-00-00","0","0000-00-00 00:00:00"
"824","2926","0.0.7","2016-08-18 03:53:13","0","0000-00-00","0","0000-00-00 00:00:00"
"825","2928","0.0.7","2016-07-24 08:57:50",NULL,NULL,NULL,NULL
"827","2932","0.0.7","2016-07-24 13:18:13","0","0000-00-00","0","0000-00-00 00:00:00"
"867","2979","0.0.10","2017-01-26 18:52:02","0","0000-00-00","2380","2016-10-31 22:17:24"
"839","2949","0.0.7","2016-07-25 23:02:46","0","0000-00-00","0","0000-00-00 00:00:00"
"828","1061","0.0.10.2","2017-05-17 18:47:15","0","0000-00-00","5965","2017-05-12 20:53:36"
"829","2875","0.0.7","2016-11-27 17:42:56","0","0000-00-00","0","0000-00-00 00:00:00"
"932","3080","0.0.7","2016-08-04 18:49:28","0","0000-00-00","0","0000-00-00 00:00:00"
"830","2934","0.0.10.2","2017-04-23 19:15:14","0","0000-00-00","5192","2017-04-23 18:36:56"
"831","2937","0.0.7","2016-07-24 21:14:38","0","0000-00-00","1702","2016-07-24 19:31:41"
"832","2938","0.0.10.2","2017-05-20 19:15:40","0","0000-00-00","6213","2017-05-20 18:23:08"
"833","2939","0.0.9","2016-12-02 01:18:03","0","0000-00-00","0","0000-00-00 00:00:00"
"834","2940","0.0.10","2017-01-11 14:18:50","0","0000-00-00","0","0000-00-00 00:00:00"
"835","2942","0.0.10.2","2017-04-28 15:43:44","0","0000-00-00","0","0000-00-00 00:00:00"
"836","2944","0.0.7","2016-07-25 13:38:41","0","0000-00-00","0","0000-00-00 00:00:00"
"837","2839","0.0.7","2016-07-25 16:47:10","0","0000-00-00","0","0000-00-00 00:00:00"
"838","2946","0.0.7","2016-07-25 17:17:21","0","0000-00-00","0","0000-00-00 00:00:00"
"840","2950","0.0.7","2016-07-25 23:09:38","0","0000-00-00","0","0000-00-00 00:00:00"
"841","2952","0.0.7","2016-07-26 09:23:13","0","0000-00-00","0","0000-00-00 00:00:00"
"842","2951","0.0.7","2016-07-28 19:06:01","0","0000-00-00","0","0000-00-00 00:00:00"
"843","2954","0.0.7","2016-07-26 13:00:18",NULL,NULL,NULL,NULL
"844","2956","0.0.7","2016-07-26 13:25:16","0","0000-00-00","0","0000-00-00 00:00:00"
"845","2960","0.0.7","2016-07-26 14:24:49","200","2016-07-26",NULL,NULL
"846","2929","0.0.7","2016-09-27 16:51:40","0","0000-00-00","0","0000-00-00 00:00:00"
"847","2961","0.0.10.2","2017-02-12 15:06:48","0","0000-00-00","3477","2017-02-12 14:38:23"
"848","2943","0.0.7","2016-07-26 21:03:30","164","2016-07-26",NULL,NULL
"849","2963","0.0.7","2016-07-26 23:24:53","0","0000-00-00","0","0000-00-00 00:00:00"
"850","2965","0.0.7","2016-07-27 02:28:39","0","0000-00-00","0","0000-00-00 00:00:00"
"851","1276","0.0.7","2016-08-25 15:42:00","0","0000-00-00","0","0000-00-00 00:00:00"
"852","2966","0.0.10","2017-01-30 20:49:52","0","0000-00-00","0","0000-00-00 00:00:00"
"853","2968","0.0.7","2016-07-27 15:25:47","0","0000-00-00","0","0000-00-00 00:00:00"
"854","2969","0.0.9","2016-09-13 19:56:03","0","0000-00-00","0","0000-00-00 00:00:00"
"855","2970","0.0.7","2016-07-27 23:26:42","0","0000-00-00","0","0000-00-00 00:00:00"
"856","2971","0.0.7","2016-08-31 13:58:52","0","0000-00-00","0","0000-00-00 00:00:00"
"858","2925","0.0.7","2016-11-12 22:18:13","119","2016-11-12","0","0000-00-00 00:00:00"
"859","2973","0.0.7","2016-07-27 22:11:35","158","2016-07-27","0","0000-00-00 00:00:00"
"860","2974","0.0.7","2016-07-28 08:47:13",NULL,NULL,NULL,NULL
"861","2975","0.0.10","2017-01-10 22:52:41","0","0000-00-00","2464","2016-11-14 12:25:46"
"862","2977","0.0.7","2016-07-28 17:00:16","0","0000-00-00","0","0000-00-00 00:00:00"
"874","2998","0.0.7","2016-08-19 12:47:12","202","2016-08-19","0","0000-00-00 00:00:00"
"863","2418","0.0.10.2","2017-01-31 21:59:23","253","2017-01-31","0","0000-00-00 00:00:00"
"864","2953","0.0.7","2016-07-28 22:27:07","0","0000-00-00","0","0000-00-00 00:00:00"
"865","2980","0.0.7","2016-07-29 20:19:28","0","0000-00-00","0","0000-00-00 00:00:00"
"866","2981","0.0.7","2016-08-20 14:26:15","161","2016-08-20","0","0000-00-00 00:00:00"
"868","2982","0.0.10.2","2017-05-16 18:38:16","0","0000-00-00","5921","2017-05-11 17:06:26"
"869","2983","0.0.7","2016-07-29 20:43:46","0","0000-00-00","0","0000-00-00 00:00:00"
"872","2993","0.0.7","2016-08-24 21:43:46","0","0000-00-00","0","0000-00-00 00:00:00"
"875","2999","0.0.10.2","2017-05-22 19:53:50","0","0000-00-00","1737","2016-07-30 16:13:54"
"876","3000","0.0.10.2","2017-02-05 11:58:38","0","0000-00-00","0","0000-00-00 00:00:00"
"877","3001","0.0.7","2016-07-30 18:07:15","0","0000-00-00","0","0000-00-00 00:00:00"
"878","3002","0.0.10.2","2017-05-15 19:19:33","0","0000-00-00","3855","2017-03-03 19:33:05"
"879","3003","0.0.7","2016-08-09 19:26:42","0","0000-00-00","1750","2016-07-30 20:28:24"
"880","2988","0.0.7","2016-07-30 20:36:26","0","0000-00-00","0","0000-00-00 00:00:00"
"881","2586","0.0.7","2017-01-09 20:41:28","0","0000-00-00","0","0000-00-00 00:00:00"
"882","3005","0.0.10.2","2017-03-29 12:31:02","0","0000-00-00","4365","2017-03-29 12:30:29"
"883","3006","0.0.7","2016-07-31 10:26:11","0","0000-00-00","0","0000-00-00 00:00:00"
"884","3007","0.0.7","2016-07-31 10:48:11","0","0000-00-00","0","0000-00-00 00:00:00"
"885","3008","0.0.7","2016-07-31 11:24:41","0","0000-00-00",NULL,NULL
"886","3009","0.0.7","2016-08-09 16:47:22","0","0000-00-00","0","0000-00-00 00:00:00"
"887","3010","0.0.9","2016-12-15 12:34:12","0","0000-00-00","0","0000-00-00 00:00:00"
"889","3015","0.0.7","2016-07-31 14:59:44","0","0000-00-00","0","0000-00-00 00:00:00"
"890","3017","0.0.7","2016-07-31 16:52:16","212","2016-07-31","0","0000-00-00 00:00:00"
"891","3016","0.0.7","2016-07-31 17:34:27","0","0000-00-00","0","0000-00-00 00:00:00"
"892","3020","0.0.7","2016-08-02 14:52:06","0","0000-00-00","0","0000-00-00 00:00:00"
"893","3019","0.0.10.2","2017-04-30 19:23:02","156","2017-04-30","3980","2017-03-09 19:22:01"
"894","3023","0.0.7","2016-07-31 19:07:11","0","0000-00-00","0","0000-00-00 00:00:00"
"895","2948","0.0.7","2016-07-31 20:13:22",NULL,NULL,NULL,NULL
"896","3028","0.0.9","2016-10-30 19:18:32","0","0000-00-00","0","0000-00-00 00:00:00"
"897","3029","0.0.7","2016-07-31 20:35:16","0","0000-00-00","0","0000-00-00 00:00:00"
"936","3086","0.0.7","2016-08-04 21:26:07","0","0000-00-00","0","0000-00-00 00:00:00"
"1515","3834","0.0.10.2","2017-05-05 22:34:13","0","0000-00-00","0","0000-00-00 00:00:00"
"898","3030","0.0.7","2016-08-01 10:19:24","169","2016-08-01","0","0000-00-00 00:00:00"
"899","3033","0.0.7","2016-08-06 18:19:45","0","0000-00-00","1759","2016-07-31 22:29:46"
"900","3034","0.0.7","2016-07-31 22:35:22","0","0000-00-00","0","0000-00-00 00:00:00"
"901","3036","0.0.9","2016-10-31 15:37:46","0","0000-00-00","0","0000-00-00 00:00:00"
"902","3038","0.0.7","2016-08-01 11:49:06","0","0000-00-00","0","0000-00-00 00:00:00"
"903","3039","0.0.7","2016-08-01 13:00:39",NULL,NULL,NULL,NULL
"904","2945","0.0.9","2016-09-18 16:06:48","148","2016-09-18","0","0000-00-00 00:00:00"
"905","3040","0.0.9","2016-12-30 14:01:31","0","0000-00-00","0","0000-00-00 00:00:00"
"906","3041","0.0.7","2016-08-03 13:07:38","0","0000-00-00","0","0000-00-00 00:00:00"
"907","3042","0.0.7","2016-08-01 15:51:10","0","0000-00-00","0","0000-00-00 00:00:00"
"908","3043","0.0.7","2016-08-01 16:57:48","0","0000-00-00","0","0000-00-00 00:00:00"
"909","3045","0.0.7","2016-08-07 12:29:29","0","0000-00-00","0","0000-00-00 00:00:00"
"910","3048","0.0.7","2016-08-01 20:22:30","0","0000-00-00","0","0000-00-00 00:00:00"
"911","3050","0.0.7","2016-08-02 00:31:39","0","0000-00-00","0","0000-00-00 00:00:00"
"912","3035","0.0.7","2016-09-18 19:14:35","0","0000-00-00","0","0000-00-00 00:00:00"
"913","3052","0.0.7","2016-09-21 16:30:49","0","0000-00-00","0","0000-00-00 00:00:00"
"914","3056","0.0.7","2016-08-05 16:16:50","0","0000-00-00","0","0000-00-00 00:00:00"
"915","3057","0.0.7","2016-08-08 21:54:04","0","0000-00-00","0","0000-00-00 00:00:00"
"934","3083","0.0.7","2016-08-05 19:22:30","0","0000-00-00","0","0000-00-00 00:00:00"
"916","3058","0.0.7","2016-08-02 22:12:55",NULL,NULL,NULL,NULL
"917","3059","0.0.7","2016-08-03 01:10:49",NULL,NULL,NULL,NULL
"918","1280","0.0.7","2016-08-03 01:48:50","0","0000-00-00","0","0000-00-00 00:00:00"
"919","3060","0.0.7","2016-08-03 02:58:40","0","0000-00-00","0","0000-00-00 00:00:00"
"920","3061","0.0.10.2","2017-03-05 21:18:02","0","0000-00-00","0","0000-00-00 00:00:00"
"921","3062","0.0.7","2016-10-12 17:58:22","0","0000-00-00","0","0000-00-00 00:00:00"
"922","3063","0.0.7","2016-08-03 14:19:54","0","0000-00-00","0","0000-00-00 00:00:00"
"927","3068","0.0.7","2016-08-03 22:29:28","0","0000-00-00","0","0000-00-00 00:00:00"
"923","3065","0.0.7","2016-08-03 17:24:36","0","0000-00-00","0","0000-00-00 00:00:00"
"924","3066","0.0.7","2016-08-03 19:14:19","0","0000-00-00","0","0000-00-00 00:00:00"
"925","3026","0.0.7","2017-05-26 12:24:53","137","2017-05-26","3898","2017-03-04 22:11:59"
"926","2679","0.0.9","2016-10-16 19:39:28","0","0000-00-00","0","0000-00-00 00:00:00"
"928","3072","0.0.9","2016-11-30 00:03:52","0","0000-00-00","1840","2016-08-12 21:13:41"
"968","3133","0.0.7","2016-08-08 13:12:40","0","0000-00-00","0","0000-00-00 00:00:00"
"929","3073","0.0.7","2016-08-04 15:49:29","224","2016-08-04",NULL,NULL
"930","3074","0.0.10.2","2017-05-09 10:52:42","0","0000-00-00","0","0000-00-00 00:00:00"
"931","1114","0.0.10.2","2017-04-16 13:02:18","0","0000-00-00","0","0000-00-00 00:00:00"
"942","3093","0.0.7","2016-08-05 18:40:04","0","0000-00-00","0","0000-00-00 00:00:00"
"933","3081","0.0.7","2016-08-04 19:27:23","0","0000-00-00","0","0000-00-00 00:00:00"
"1022","3211","0.0.7","2016-08-13 22:27:51","0","0000-00-00","0","0000-00-00 00:00:00"
"935","3084","0.0.10.2","2017-03-13 19:46:35","0","0000-00-00","0","0000-00-00 00:00:00"
"937","3088","0.0.9","2016-11-02 15:43:00","0","0000-00-00","0","0000-00-00 00:00:00"
"938","3089","0.0.7","2016-08-05 09:50:26","0","0000-00-00","0","0000-00-00 00:00:00"
"939","3087","0.0.10.2","2017-05-26 20:09:53","0","0000-00-00","0","0000-00-00 00:00:00"
"940","3090","0.0.7","2016-08-05 14:51:22","0","0000-00-00","0","0000-00-00 00:00:00"
"941","3091","0.0.9","2016-12-01 18:39:22","0","0000-00-00","0","0000-00-00 00:00:00"
"975","3144","0.0.7","2016-08-11 13:58:42","0","0000-00-00","0","0000-00-00 00:00:00"
"943","3096","0.0.10.2","2017-04-30 20:37:14","0","0000-00-00","5392","2017-04-27 21:02:16"
"944","3098","0.0.7","2016-08-05 21:38:59",NULL,NULL,NULL,NULL
"945","3099","0.0.7","2016-08-06 07:30:42","0","0000-00-00","0","0000-00-00 00:00:00"
"946","3100","0.0.7","2016-08-06 08:22:15","0","0000-00-00","0","0000-00-00 00:00:00"
"947","3101","0.0.7","2016-08-22 13:49:32","0","0000-00-00","0","0000-00-00 00:00:00"
"948","3103","0.0.10","2017-01-15 21:01:36","0","0000-00-00","0","0000-00-00 00:00:00"
"949","3104","0.0.7","2016-08-06 19:11:40","0","0000-00-00","0","0000-00-00 00:00:00"
"950","3107","0.0.10.2","2017-05-14 20:51:17","0","0000-00-00","6048","2017-05-14 20:47:24"
"951","3108","0.0.7","2017-04-17 18:58:00","0","0000-00-00","3235","2017-01-28 21:22:45"
"952","3110","0.0.7","2016-12-11 18:57:33","0","0000-00-00","1794","2016-08-07 18:31:55"
"953","3111","0.0.7","2016-08-06 22:02:31",NULL,NULL,NULL,NULL
"954","3113","0.0.7","2016-08-07 03:58:28",NULL,NULL,NULL,NULL
"955","3114","0.0.7","2016-08-07 08:50:04","0","0000-00-00","0","0000-00-00 00:00:00"
"956","3117","0.0.7","2016-08-07 13:57:24","0","0000-00-00","0","0000-00-00 00:00:00"
"957","3119","0.0.7","2017-03-10 19:05:36","0","0000-00-00","0","0000-00-00 00:00:00"
"958","3122","0.0.9","2016-12-19 19:18:53","0","0000-00-00","0","0000-00-00 00:00:00"
"1021","3210","0.0.7","2016-08-19 16:09:21","0","0000-00-00","0","0000-00-00 00:00:00"
"959","3123","0.0.7","2016-08-25 20:06:38","0","0000-00-00","1795","2016-08-07 19:07:47"
"960","3124","0.0.7","2016-08-07 19:26:06",NULL,NULL,NULL,NULL
"961","3125","0.0.7","2016-08-07 19:32:11",NULL,NULL,NULL,NULL
"962","3116","0.0.7","2016-08-07 19:44:00",NULL,NULL,NULL,NULL
"963","3126","0.0.7","2016-09-12 12:45:17","0","0000-00-00","0","0000-00-00 00:00:00"
"1201","3440","0.0.9","2016-08-31 20:43:57",NULL,NULL,NULL,NULL
"964","2583","0.0.7","2016-08-07 20:10:09",NULL,NULL,NULL,NULL
"965","3128","0.0.7","2016-08-07 21:38:57",NULL,NULL,NULL,NULL
"966","3130","0.0.10.2","2017-04-19 20:43:47","0","0000-00-00","1925","2016-08-23 21:56:41"
"967","3131","0.0.7","2016-08-08 09:01:27","0","0000-00-00","0","0000-00-00 00:00:00"
"969","3135","0.0.7","2016-08-08 12:10:35","0","0000-00-00","0","0000-00-00 00:00:00"
"970","3134","0.0.7","2016-08-14 21:26:01","0","0000-00-00","0","0000-00-00 00:00:00"
"971","3136","0.0.7","2016-08-08 13:57:24",NULL,NULL,NULL,NULL
"972","3137","0.0.7","2016-08-08 15:06:02",NULL,NULL,NULL,NULL
"973","3046","0.0.10.2","2017-04-23 21:00:20","246","2017-04-23","5148","2017-04-22 19:18:08"
"974","3142","0.0.7","2016-08-08 18:00:07",NULL,NULL,NULL,NULL
"1027","3217","0.0.10.2","2017-04-28 20:43:57","0","0000-00-00","5425","2017-04-28 20:43:45"
"976","3141","0.0.7","2016-08-14 13:18:07","0","0000-00-00","1850","2016-08-14 13:17:43"
"977","3145","0.0.10.2","2017-04-30 18:55:29","225","2017-04-30","0","0000-00-00 00:00:00"
"978","3146","0.0.9","2016-10-05 19:34:05","0","0000-00-00","0","0000-00-00 00:00:00"
"979","3147","0.0.7","2016-08-09 14:41:15","161","2016-08-09",NULL,NULL
"980","3150","0.0.7","2016-08-09 19:15:30",NULL,NULL,NULL,NULL
"981","3154","0.0.9","2017-02-25 21:06:24","0","0000-00-00","3004","2017-01-04 19:00:17"
"982","3155","0.0.7","2016-08-09 22:44:36",NULL,NULL,NULL,NULL
"983","3156","0.0.9","2016-11-28 15:33:40","0","0000-00-00","0","0000-00-00 00:00:00"
